35044 5 OPTIDX FINNIFTY 1479911400 3240000 CE 60 60 5 1801 5 3375 FINNIFTY26NOV32400CE
35045 5 OPTIDX FINNIFTY 1479911400 3240000 PE 60 60 5 1801 525065 687645 FINNIFTY26NOV32400PE
35046 4 OPTIDX FINNIFTY 1479911400 3550000 CE 60 60 5 1801 5 2065 FINNIFTY26NOV35500CE
35047 4 OPTIDX FINNIFTY 1479911400 3550000 PE 60 60 5 1801 828440 993480 FINNIFTY26NOV35500PE
35048 8 OPTIDX MIDCPNIFTY 1479911400 1040000 CE 120 120 5 2801 399645 499795 MIDCPNIFTY26NOV10400CE
35049 8 OPTIDX MIDCPNIFTY 1479911400 1040000 PE 120 120 5 2801 5 2010 MIDCPNIFTY26NOV10400PE
35050 6 OPTIDX FINNIFTY 1477578600 3210000 CE 60 60 5 1801 5 2305 FINNIFTY26OCT32100CE
35051 6 OPTIDX FINNIFTY 1477578600 3210000 PE 60 60 5 1801 507525 671925 FINNIFTY26OCT32100PE
35052 4 OPTIDX FINNIFTY 1475159400 3270000 CE 60 60 5 1801 5 2005 FINNIFTY26SEP32700CE
35053 4 OPTIDX FINNIFTY 1475159400 3270000 PE 60 60 5 1801 581205 746395 FINNIFTY26SEP32700PE
35054 6 OPTIDX FINNIFTY 1475159400 3280000 CE 60 60 5 1801 5 2005 FINNIFTY26SEP32800CE
35055 6 OPTIDX FINNIFTY 1475159400 3280000 PE 60 60 5 1801 591160 756350 FINNIFTY26SEP32800PE
35056 1 OPTIDX FINNIFTY 1477578600 3220000 CE 60 60 5 1801 5 2270 FINNIFTY26OCT32200CE
35057 1 OPTIDX FINNIFTY 1477578600 3220000 PE 60 60 5 1801 517350 681850 FINNIFTY26OCT32200PE
35058 3 OPTIDX FINNIFTY 1477578600 3230000 CE 60 60 5 1801 5 2235 FINNIFTY26OCT32300CE
35059 3 OPTIDX FINNIFTY 1477578600 3230000 PE 60 60 5 1801 527200 691760 FINNIFTY26OCT32300PE
35060 7 OPTIDX FINNIFTY 1475159400 3600000 CE 60 60 5 1801 5 2005 FINNIFTY26SEP36000CE
35061 7 OPTIDX FINNIFTY 1475159400 3600000 PE 60 60 5 1801 909800 1074990 FINNIFTY26SEP36000PE
35062 9 OPTIDX MIDCPNIFTY 1475159400 1672500 CE 120 120 5 2801 5 2600 MIDCPNIFTY26SEP16725CE
35063 9 OPTIDX MIDCPNIFTY 1475159400 1672500 PE 120 120 5 2801 140875 239105 MIDCPNIFTY26SEP16725PE
35064 10 OPTIDX MIDCPNIFTY 1475159400 1675000 CE 120 120 5 2801 5 2560 MIDCPNIFTY26SEP16750CE
35065 10 OPTIDX MIDCPNIFTY 1475159400 1675000 PE 120 120 5 2801 143265 241615 MIDCPNIFTY26SEP16750PE
35066 9 OPTIDX MIDCPNIFTY 1479911400 1272500 CE 120 120 5 2801 176050 271160 MIDCPNIFTY26NOV12725CE
35067 9 OPTIDX MIDCPNIFTY 1479911400 1272500 PE 120 120 5 2801 795 5865 MIDCPNIFTY26NOV12725PE
35068 11 OPTIDX MIDCPNIFTY 1475159400 1677500 CE 120 120 5 2801 5 2520 MIDCPNIFTY26SEP16775CE
35069 11 OPTIDX MIDCPNIFTY 1475159400 1677500 PE 120 120 5 2801 145660 244120 MIDCPNIFTY26SEP16775PE
35070 2 OPTIDX NIFTY 1479911400 1895000 CE 65 65 5 1801 457335 577375 NIFTY26NOV18950CE
35071 2 OPTIDX NIFTY 1479911400 1895000 PE 65 65 5 1801 5 2030 NIFTY26NOV18950PE
35072 3 OPTIDX NIFTY 1479911400 1900000 CE 65 65 5 1801 452405 572445 NIFTY26NOV19000CE
35073 3 OPTIDX NIFTY 1479911400 1900000 PE 65 65 5 1801 5 2030 NIFTY26NOV19000PE
35074 4 OPTIDX NIFTY 1479911400 1905000 CE 65 65 5 1801 447480 567510 NIFTY26NOV19050CE
35075 4 OPTIDX NIFTY 1479911400 1905000 PE 65 65 5 1801 5 2035 NIFTY26NOV19050PE
35076 9 OPTIDX NIFTYFPI 1479911400 127500 CE 1100 1100 5 8501 25595 33665 NIFTYFPI26NOV1275CE
35077 9 OPTIDX NIFTYFPI 1479911400 127500 PE 1100 1100 5 8501 5 2015 NIFTYFPI26NOV1275PE
35078 16 OPTSTK ADANIENSOL 1477578600 84000 CE 675 675 5 13501 44050 66650 ADANIENSOL26OCT840CE
35079 16 OPTSTK ADANIENSOL 1477578600 84000 PE 675 675 5 13501 5 2040 ADANIENSOL26OCT840PE
35080 16 OPTSTK ADANIENSOL 1477578600 110000 CE 675 675 5 13501 20695 41185 ADANIENSOL26OCT1100CE
35081 16 OPTSTK ADANIENSOL 1477578600 110000 PE 675 675 5 13501 5 3400 ADANIENSOL26OCT1100PE
35082 8 OPTIDX MIDCPNIFTY 1475159400 1900000 CE 120 120 5 2801 5 2005 MIDCPNIFTY26SEP19000CE
35083 8 OPTIDX MIDCPNIFTY 1475159400 1900000 PE 120 120 5 2801 365840 466010 MIDCPNIFTY26SEP19000PE
35084 3 OPTIDX NIFTY 1475159400 2915000 CE 65 65 5 1801 5 2005 NIFTY26SEP29150CE
35085 3 OPTIDX NIFTY 1475159400 2915000 PE 65 65 5 1801 455210 575320 NIFTY26SEP29150PE
35086 4 OPTIDX NIFTY 1475159400 2920000 CE 65 65 5 1801 5 2005 NIFTY26SEP29200CE
35087 4 OPTIDX NIFTY 1475159400 2920000 PE 65 65 5 1801 460190 580300 NIFTY26SEP29200PE
35088 4 OPTIDX FINNIFTY 1477578600 3550000 CE 60 60 5 1801 5 2005 FINNIFTY26OCT35500CE
35089 4 OPTIDX FINNIFTY 1477578600 3550000 PE 60 60 5 1801 843835 1009025 FINNIFTY26OCT35500PE
35090 9 OPTIDX MIDCPNIFTY 1477578600 1682500 CE 120 120 5 2801 275 7955 MIDCPNIFTY26OCT16825CE
35091 9 OPTIDX MIDCPNIFTY 1477578600 1682500 PE 120 120 5 2801 149545 242045 MIDCPNIFTY26OCT16825PE
35092 16 OPTSTK ADANIENSOL 1479911400 108000 CE 675 675 5 13501 24145 44195 ADANIENSOL26NOV1080CE
35093 16 OPTSTK ADANIENSOL 1479911400 108000 PE 675 675 5 13501 175 4175 ADANIENSOL26NOV1080PE
35094 5 OPTIDX NIFTY 1475159400 2925000 CE 65 65 5 1801 5 2005 NIFTY26SEP29250CE
35095 5 OPTIDX NIFTY 1475159400 2925000 PE 65 65 5 1801 465170 585280 NIFTY26SEP29250PE
35096 9 OPTIDX NIFTYNXT50 1475159400 8370000 CE 25 25 5 601 5 3710 NIFTYNXT5026SEP83700CE
35097 9 OPTIDX NIFTYNXT50 1475159400 8370000 PE 25 25 5 601 792625 1268555 NIFTYNXT5026SEP83700PE
35098 10 OPTIDX NIFTYNXT50 1475159400 8380000 CE 25 25 5 601 5 3505 NIFTYNXT5026SEP83800CE
35099 10 OPTIDX NIFTYNXT50 1475159400 8380000 PE 25 25 5 601 802380 1278550 NIFTYNXT5026SEP83800PE
35100 10 OPTIDX MIDCPNIFTY 1477578600 1685000 CE 120 120 5 2801 245 7665 MIDCPNIFTY26OCT16850CE
35101 10 OPTIDX MIDCPNIFTY 1477578600 1685000 PE 120 120 5 2801 151735 244495 MIDCPNIFTY26OCT16850PE
35102 11 OPTIDX NIFTYNXT50 1475159400 8390000 CE 25 25 5 601 5 3310 NIFTYNXT5026SEP83900CE
35103 11 OPTIDX NIFTYNXT50 1475159400 8390000 PE 25 25 5 601 812140 1288550 NIFTYNXT5026SEP83900PE
35104 9 OPTIDX NIFTYNXT50 1475159400 8410000 CE 25 25 5 601 5 3050 NIFTYNXT5026SEP84100CE
35105 9 OPTIDX NIFTYNXT50 1475159400 8410000 PE 25 25 5 601 831675 1308565 NIFTYNXT5026SEP84100PE
35106 8 OPTIDX NIFTYNXT50 1475159400 10200000 CE 25 25 5 601 5 2005 NIFTYNXT5026SEP102000CE
35107 8 OPTIDX NIFTYNXT50 1475159400 10200000 PE 25 25 5 601 2611140 3091780 NIFTYNXT5026SEP102000PE
35108 11 OPTIDX MIDCPNIFTY 1477578600 1687500 CE 120 120 5 2801 210 7390 MIDCPNIFTY26OCT16875CE
35109 11 OPTIDX MIDCPNIFTY 1477578600 1687500 PE 120 120 5 2801 153940 246940 MIDCPNIFTY26OCT16875PE
35110 9 OPTIDX MIDCPNIFTY 1477578600 1692500 CE 120 120 5 2801 165 6855 MIDCPNIFTY26OCT16925CE
35111 9 OPTIDX MIDCPNIFTY 1477578600 1692500 PE 120 120 5 2801 158360 251840 MIDCPNIFTY26OCT16925PE
35112 8 OPTIDX MIDCPNIFTY 1477578600 1910000 CE 120 120 5 2801 5 2055 MIDCPNIFTY26OCT19100CE
35113 16 OPTSTK ADANIGREEN 1477578600 90000 CE 600 600 5 18001 28940 50060 ADANIGREEN26OCT900CE
35114 16 OPTSTK ADANIGREEN 1477578600 90000 PE 600 600 5 18001 5 2365 ADANIGREEN26OCT900PE
35115 8 OPTIDX MIDCPNIFTY 1477578600 1910000 PE 120 120 5 2801 367225 467245 MIDCPNIFTY26OCT19100PE
35116 9 OPTIDX BANKNIFTY 1479911400 3450000 CE 30 30 5 601 2153715 2513375 BANKNIFTY26NOV34500CE
35117 9 OPTIDX BANKNIFTY 1479911400 3450000 PE 30 30 5 601 5 2005 BANKNIFTY26NOV34500PE
35118 4 OPTIDX NIFTY 1477578600 2955000 CE 65 65 5 1801 5 2020 NIFTY26OCT29550CE
35119 4 OPTIDX NIFTY 1477578600 2955000 PE 65 65 5 1801 481625 601675 NIFTY26OCT29550PE
35120 8 OPTIDX MIDCPNIFTY 1477578600 1920000 CE 120 120 5 2801 5 2045 MIDCPNIFTY26OCT19200CE
35121 8 OPTIDX MIDCPNIFTY 1477578600 1920000 PE 120 120 5 2801 377110 477160 MIDCPNIFTY26OCT19200PE
35122 16 OPTSTK ADANIGREEN 1479911400 56000 CE 600 600 5 18001 62175 83995 ADANIGREEN26NOV560CE
35123 16 OPTSTK ADANIGREEN 1479911400 56000 PE 600 600 5 18001 5 2005 ADANIGREEN26NOV560PE
35124 8 OPTIDX BANKNIFTY 1479911400 4220000 CE 30 30 5 601 1393940 1753530 BANKNIFTY26NOV42200CE
35125 8 OPTIDX BANKNIFTY 1479911400 4220000 PE 30 30 5 601 5 2040 BANKNIFTY26NOV42200PE
35126 6 OPTIDX NIFTY 1477578600 2930000 CE 65 65 5 1801 5 2035 NIFTY26OCT29300CE
35127 6 OPTIDX NIFTY 1477578600 2930000 PE 65 65 5 1801 456870 576890 NIFTY26OCT29300PE
35128 11 OPTIDX NIFTYNXT50 1477578600 8470000 CE 25 25 5 601 5 21880 NIFTYNXT5026OCT84700CE
35129 11 OPTIDX NIFTYNXT50 1477578600 8470000 PE 25 25 5 601 871765 1330395 NIFTYNXT5026OCT84700PE
35130 16 OPTSTK ADANIPORTS 1477578600 84000 CE 475 475 5 14251 77395 97385 ADANIPORTS26OCT840CE
35131 16 OPTSTK ADANIPORTS 1477578600 84000 PE 475 475 5 14251 5 2005 ADANIPORTS26OCT840PE
35132 7 OPTIDX NIFTY 1479911400 1885000 CE 65 65 5 1801 467190 587240 NIFTY26NOV18850CE
35133 7 OPTIDX NIFTY 1479911400 1885000 PE 65 65 5 1801 5 2020 NIFTY26NOV18850PE
35134 7 OPTIDX NIFTY 1477578600 2935000 CE 65 65 5 1801 5 2030 NIFTY26OCT29350CE
35135 7 OPTIDX NIFTY 1477578600 2935000 PE 65 65 5 1801 461820 581850 NIFTY26OCT29350PE
35136 1 OPTIDX NIFTY 1477578600 2940000 CE 65 65 5 1801 5 2030 NIFTY26OCT29400CE
35137 1 OPTIDX NIFTY 1477578600 2940000 PE 65 65 5 1801 466770 586810 NIFTY26OCT29400PE
35138 16 OPTSTK ADANIPORTS 1479911400 108000 CE 475 475 5 14251 54135 74075 ADANIPORTS26NOV1080CE
35139 16 OPTSTK ADANIPORTS 1479911400 108000 PE 475 475 5 14251 5 2030 ADANIPORTS26NOV1080PE
35140 2 OPTIDX NIFTY 1477578600 2945000 CE 65 65 5 1801 5 2025 NIFTY26OCT29450CE
35141 2 OPTIDX NIFTY 1477578600 2945000 PE 65 65 5 1801 471720 591760 NIFTY26OCT29450PE
35142 3 OPTIDX NIFTY 1477578600 2950000 CE 65 65 5 1801 5 2025 NIFTY26OCT29500CE
35143 3 OPTIDX NIFTY 1477578600 2950000 PE 65 65 5 1801 476670 596720 NIFTY26OCT29500PE
35144 10 OPTIDX NIFTYNXT50 1477578600 8420000 CE 25 25 5 601 145 25765 NIFTYNXT5026OCT84200CE
35145 10 OPTIDX NIFTYNXT50 1477578600 8420000 PE 25 25 5 601 826090 1281120 NIFTYNXT5026OCT84200PE
35146 11 OPTIDX NIFTYNXT50 1477578600 8430000 CE 25 25 5 601 85 24935 NIFTYNXT5026OCT84300CE
35147 11 OPTIDX NIFTYNXT50 1477578600 8430000 PE 25 25 5 601 835175 1290965 NIFTYNXT5026OCT84300PE
35148 16 OPTSTK ALKEM 1475159400 290000 CE 125 125 5 5001 208590 252480 ALKEM26SEP2900CE
35149 16 OPTSTK ALKEM 1475159400 290000 PE 125 125 5 5001 5 2005 ALKEM26SEP2900PE
35150 8 OPTIDX NIFTYNXT50 1477578600 8440000 CE 25 25 5 601 15 24145 NIFTYNXT5026OCT84400CE
35151 8 OPTIDX NIFTYNXT50 1477578600 8440000 PE 25 25 5 601 844295 1300815 NIFTYNXT5026OCT84400PE
35152 10 OPTIDX NIFTYNXT50 1477578600 8460000 CE 25 25 5 601 5 22605 NIFTYNXT5026OCT84600CE
35153 10 OPTIDX NIFTYNXT50 1477578600 8460000 PE 25 25 5 601 862580 1320540 NIFTYNXT5026OCT84600PE
35154 1 OPTIDX NIFTY 1479911400 1890000 CE 65 65 5 1801 462260 582310 NIFTY26NOV18900CE
35155 1 OPTIDX NIFTY 1479911400 1890000 PE 65 65 5 1801 5 2025 NIFTY26NOV18900PE
35156 9 OPTIDX NIFTYNXT50 1477578600 10250000 CE 25 25 5 601 5 2005 NIFTYNXT5026OCT102500CE
35157 9 OPTIDX NIFTYNXT50 1477578600 10250000 PE 25 25 5 601 2614215 3094855 NIFTYNXT5026OCT102500PE
35158 16 OPTSTK ALKEM 1475159400 365000 CE 125 125 5 5001 133910 177800 ALKEM26SEP3650CE
35159 16 OPTSTK ALKEM 1475159400 365000 PE 125 125 5 5001 5 2005 ALKEM26SEP3650PE
35160 16 OPTSTK ALKEM 1477578600 290000 CE 125 125 5 5001 209910 253800 ALKEM26OCT2900CE
35161 16 OPTSTK ALKEM 1477578600 290000 PE 125 125 5 5001 5 2005 ALKEM26OCT2900PE
35162 16 OPTSTK 360ONE 1475159400 150000 CE 500 500 5 20001 5 2030 360ONE26SEP1500CE
35163 16 OPTSTK 360ONE 1475159400 150000 PE 500 500 5 20001 26960 40820 360ONE26SEP1500PE
35164 16 OPTSTK 360ONE 1475159400 164000 CE 500 500 5 20001 5 2005 360ONE26SEP1640CE
35165 16 OPTSTK 360ONE 1475159400 164000 PE 500 500 5 20001 40830 54780 360ONE26SEP1640PE
35166 16 OPTSTK 360ONE 1477578600 168000 CE 500 500 5 20001 5 2045 360ONE26OCT1680CE
